0	0
0.314159	0.309017
0.628319	0.587785
0.942478	0.809017
1.25664	0.951057
1.5708	1
1.88496	0.951056
2.19911	0.809017
2.51327	0.587785
2.82743	0.309017
3.14159	-8.74228e-08
3.45575	-0.309017
3.76991	-0.587785
4.08407	-0.809017
4.39823	-0.951056
4.71239	-1
5.02655	-0.951056
5.34071	-0.809017
5.65487	-0.587785
5.96903	-0.309017
6.28319	1.74846e-07
6.59734	0.309017
6.9115	0.587785
7.22566	0.809017
7.53982	0.951057
7.85398	1
8.16814	0.951056
8.4823	0.809017
8.79646	0.587785
9.11062	0.309017
9.42478	-2.38498e-08
9.73894	-0.309017
10.0531	-0.587785
10.3673	-0.809017
10.6814	-0.951056
10.9956	-1
11.3097	-0.951057
11.6239	-0.809017
11.9381	-0.587785
12.2522	-0.309017
12.5664	3.49691e-07
12.8805	0.309017
13.1947	0.587785
13.5088	0.809017
13.823	0.951056
14.1372	1
14.4513	0.951056
14.7655	0.809017
15.0796	0.587785
15.3938	0.309017
